time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-24T16:39:29.610Z,40.4116667,-125.262,24.14,2.8,md,25,268,0.7085,0.27,nc,nc72806046,2017-05-25T02:25:01.658Z,"86km WSW of Ferndale, California",earthquake,1.89,31.61,0.13,24,reviewed,nc,nc
2017-05-21T01:36:01.480Z,40.3541667,-126.8535,20.62,2.88,ml,17,318,1.925,0.24,nc,nc72803901,2017-05-25T02:10:03.631Z,"220km W of Ferndale, California",earthquake,5.12,31.61,0.149,6,reviewed,nc,nc
2017-05-18T03:20:37.830Z,40.4028333,-125.4736667,18.4,3.96,mw,28,292,0.8702,0.25,nc,nc72802856,2017-08-05T03:32:10.040Z,"104km W of Ferndale, California",earthquake,8.55,12.86,,4,reviewed,nc,nc
2017-05-16T19:22:29.500Z,40.4983333,-124.9016667,33.58,2.58,md,15,302,0.4309,0.12,nc,nc72802376,2017-05-17T00:32:02.768Z,"54km W of Ferndale, California",earthquake,0.95,1.84,0.304,16,reviewed,nc,nc
2017-05-08T06:59:38.090Z,40.4068333,-124.8165,28.52,2.84,ml,25,265,0.372,0.21,nc,nc72798951,2017-05-09T03:43:02.440Z,"50km WSW of Ferndale, California",earthquake,2.37,3.53,0.221,8,reviewed,nc,nc
2017-04-25T02:07:23.620Z,41.2046667,-124.9046667,24.48,2.85,md,26,247,0.767,0.1,nc,nc72793516,2017-04-26T01:44:02.095Z,"69km WNW of Westhaven-Moonstone, California",earthquake,0.79,10.1,0.214,32,reviewed,nc,nc
2017-04-21T05:25:55.570Z,40.5163333,-124.4028333,16.45,2.64,md,21,237,0.06436,0.12,nc,nc72791626,2017-04-24T04:35:23.129Z,"13km WSW of Ferndale, California",earthquake,0.6,0.37,0.124,33,reviewed,nc,nc
2017-04-16T14:25:07.930Z,40.2855,-127.2421667,4.62,3.33,ml,40,320,2.227,0.41,nc,nc72789561,2017-04-21T10:34:02.368Z,"254km W of Ferndale, California",earthquake,22.13,31.61,0.163,7,reviewed,nc,nc
2017-04-14T09:12:21.830Z,40.4313333,-124.462,23.4,2.52,md,17,262,0.1048,0.1,nc,nc72788676,2017-04-15T02:35:01.622Z,"23km SW of Ferndale, California",earthquake,0.69,0.38,0.23,30,reviewed,nc,nc
2017-04-09T23:41:39.360Z,41.2123333,-124.435,15.26,2.81,md,29,218,0.4998,0.15,nc,nc72786936,2017-04-11T02:16:02.948Z,"33km NW of Westhaven-Moonstone, California",earthquake,0.97,0.75,0.249,23,reviewed,nc,nc
2017-04-08T19:25:14.860Z,40.3493333,-124.665,25.27,2.71,md,25,276,0.2801,0.08,nc,nc72786466,2017-04-11T00:09:04.493Z,"42km SW of Ferndale, California",earthquake,0.66,1.18,0.125,21,reviewed,nc,nc
2017-04-07T22:46:23.230Z,40.4968333,-124.2343333,26.46,2.82,md,18,112,0.08149,0.06,nc,nc72786121,2017-04-11T05:50:03.288Z,"9km SSE of Ferndale, California",earthquake,0.41,0.57,0.13,37,reviewed,nc,nc
2017-04-07T09:47:16.770Z,40.3233333,-124.3978333,5.91,2.66,md,13,248,0.08681,0.07,nc,nc72785941,2017-04-07T23:55:02.374Z,"30km SSW of Ferndale, California",earthquake,0.54,0.47,0.261,20,reviewed,nc,nc
2017-04-06T21:15:24.300Z,40.312,-124.4255,7.4,3.07,ml,19,249,0.1084,0.13,nc,nc72785701,2017-06-23T07:26:33.040Z,"32km SSW of Ferndale, California",earthquake,0.65,0.53,0.198,10,reviewed,nc,nc
2017-03-28T23:08:12.910Z,39.7878333,-124.4293333,17.38,2.55,md,12,265,0.4436,0.15,nc,nc72781831,2017-03-29T04:14:02.087Z,"63km SW of Redway, California",earthquake,0.84,1,0.109,23,reviewed,nc,nc
2017-03-27T09:19:56.100Z,41.8291,-126.8392,10,4.2,mwr,,177,2.219,1.31,us,us20008uz8,2017-06-16T23:07:58.040Z,"209km WSW of Gold Beach, Oregon",earthquake,6.7,1.9,0.049,40,reviewed,us,us
2017-03-26T03:18:15.090Z,40.3308333,-124.685,18.38,2.89,md,45,257,0.3022,0.16,nc,nc72780636,2017-03-29T03:03:02.963Z,"44km SW of Ferndale, California",earthquake,0.78,0.58,0.154,55,reviewed,nc,nc
2017-03-23T20:37:57.680Z,40.4228333,-125.2468333,8.96,3.21,ml,30,285,0.6959,0.26,nc,nc72779821,2017-06-12T19:46:55.040Z,"85km WSW of Ferndale, California",earthquake,6.64,6.82,0.155,14,reviewed,nc,nc
2017-03-12T22:31:59.450Z,40.6425,-127.2122,12.61,3.3,ml,,262,2.196,0.89,us,us100088ke,2017-06-07T00:33:37.040Z,"249km W of Ferndale, California",earthquake,10.5,9.8,0.06,36,reviewed,us,us
2017-03-07T08:48:09.330Z,40.8386667,-126.9733333,4.48,2.94,md,13,341,2.038,0.2,nc,nc72771311,2017-03-08T02:28:02.477Z,"230km W of Ferndale, California",earthquake,13.59,10.97,0.061,7,reviewed,nc,nc
2017-03-06T19:56:05.910Z,40.2868333,-124.6681667,20.59,2.67,md,23,291,0.2957,0.15,nc,nc72771161,2017-03-07T12:26:20.226Z,"47km SW of Ferndale, California",earthquake,0.68,0.37,0.156,20,reviewed,nc,nc
2017-03-06T19:19:20.810Z,40.3523333,-124.7748333,25.15,4.04,mw,85,230,0.3559,0.14,nc,nc72771146,2017-05-31T01:58:55.040Z,"49km WSW of Ferndale, California",earthquake,0.5,2.89,,3,reviewed,nc,nc
2017-03-02T20:23:45.020Z,40.2905,-124.3951667,8.17,3.85,mw,20,240,0.08911,0.1,nc,nc72769811,2017-05-24T02:48:13.040Z,"33km SW of Rio Dell, California",earthquake,0.52,0.31,,3,reviewed,nc,nc
2017-02-28T03:04:56.600Z,40.323,-124.6853333,17.03,2.71,md,48,254,0.3063,0.16,nc,nc72768756,2017-02-28T21:32:02.664Z,"45km SW of Ferndale, California",earthquake,0.51,0.58,0.162,51,reviewed,nc,nc
2017-02-28T01:31:59.990Z,40.3295,-124.6771667,18.86,3.12,ml,42,254,0.2976,0.25,nc,nc72768716,2017-05-24T02:48:10.040Z,"44km SW of Ferndale, California",earthquake,0.83,0.6,0.203,20,reviewed,nc,nc
2017-02-26T16:27:46.210Z,40.4193333,-124.6728333,24.78,2.84,md,41,254,0.262,0.14,nc,nc72768236,2017-02-28T23:33:03.976Z,"38km WSW of Ferndale, California",earthquake,0.69,1.6,0.14,49,reviewed,nc,nc
2017-02-21T11:22:30.120Z,40.7985,-126.9908,10,4,mb,,209,2.044,0.83,us,us20008lnj,2017-05-17T01:19:34.040Z,"231km W of Ferndale, California",earthquake,7.8,2,0.108,23,reviewed,us,us
2017-02-19T05:54:18.810Z,40.3803,-126.2837,10,3.3,ml,,255,1.488,0.72,us,us20008kr2,2017-05-17T01:19:31.040Z,"172km W of Ferndale, California",earthquake,7.9,2,0.055,44,reviewed,us,us
2017-02-18T06:37:42.640Z,40.3393333,-124.6893333,16.87,2.68,md,39,250,0.3012,0.16,nc,nc72765266,2017-02-23T08:01:03.044Z,"44km SW of Ferndale, California",earthquake,1.15,0.64,0.145,31,reviewed,nc,nc
2017-02-15T17:19:07.500Z,40.2853333,-124.4156667,19.77,2.72,md,15,245,0.1069,0.07,nc,nc72764531,2017-02-16T19:22:04.140Z,"34km SSW of Ferndale, California",earthquake,0.78,0.28,0.16,32,reviewed,nc,nc
2017-01-27T05:36:19.400Z,40.3326667,-125.6025,23.83,2.99,md,22,319,0.9757,0.26,nc,nc72756555,2017-04-19T18:31:01.040Z,"116km WSW of Ferndale, California",earthquake,3.9,21.78,0.122,31,reviewed,nc,nc
2017-01-25T20:39:34.920Z,40.4416667,-125.4225,23.72,2.88,md,37,288,0.8286,0.2,nc,nc72756095,2017-01-26T03:10:03.939Z,"99km W of Ferndale, California",earthquake,1.8,13,0.123,34,reviewed,nc,nc
2017-01-19T00:41:26.710Z,40.3615,-124.5476667,26.77,3.05,ml,26,255,0.1968,0.18,nc,nc72753885,2017-04-12T02:29:01.040Z,"33km SW of Ferndale, California",earthquake,0.66,0.77,0.089,9,reviewed,nc,nc
2017-01-10T16:23:55.740Z,40.3061667,-124.069,32.82,3.12,ml,25,70,0.09604,0.14,nc,nc72750720,2017-04-01T00:26:07.040Z,"21km S of Rio Dell, California",earthquake,0.44,0.77,0.185,16,reviewed,nc,nc
2017-01-10T15:43:57.290Z,42.3306,-126.7644,10,4.3,mb,,239,1.887,1.09,us,us10007vkw,2017-04-01T00:26:07.040Z,"191km WSW of Port Orford, Oregon",earthquake,11.4,2,0.376,2,reviewed,us,us
2017-01-06T17:27:10.410Z,40.489,-126.2479,9.02,2.7,ml,,255,1.457,1,us,us10007t0k,2017-03-27T23:53:25.040Z,"168km W of Ferndale, California",earthquake,8.6,13.8,0.057,40,reviewed,us,us
2017-01-06T08:48:34.730Z,42.4439,-126.7382,10,3.2,ml,,235,1.824,1.24,us,us10007rky,2017-03-27T23:53:24.040Z,"186km W of Port Orford, Oregon",earthquake,9.2,2,0.048,58,reviewed,us,us
2017-01-03T02:18:59.980Z,41.7504,-126.4755,10,3.2,ml,,247,1.739,0.71,us,us10007pdm,2017-03-27T23:53:19.040Z,"184km W of Brookings, Oregon",earthquake,8.2,2,0.05,52,reviewed,us,us
2016-12-27T07:12:26.370Z,40.248,-126.4618333,4.64,2.85,md,12,329,1.638,0.24,nc,nc72744035,2017-02-11T12:13:16.728Z,"190km W of Ferndale, California",earthquake,16.41,13.96,0.117,16,reviewed,nc,nc
2016-12-22T03:42:49.840Z,41.0506,-127.1677,9.18,3.1,ml,,232,2.31,0.55,us,us10007nuh,2017-03-16T02:31:33.040Z,"250km WNW of Ferndale, California",earthquake,4.5,8.9,0.062,34,reviewed,us,us
2016-12-21T17:53:52.580Z,40.3853333,-126.3165,3.62,2.86,md,15,328,1.512,0.33,nc,nc72742270,2017-02-11T11:47:59.476Z,"175km W of Ferndale, California",earthquake,20.9,16.91,0.147,16,reviewed,nc,nc
2016-12-21T12:05:35.950Z,40.4087,-126.3832,10,3.2,ml,,250,1.562,1.05,us,us10007nua,2017-03-16T02:31:32.040Z,"180km W of Ferndale, California",earthquake,7.9,2,0.278,8,reviewed,us,nc
2016-12-20T12:45:50.490Z,42.444,-124.4883333,19.34,2.6,ml,11,235,0.3024,0.29,uw,uw61241086,2017-03-16T02:31:31.040Z,"6km NW of Gold Beach, Oregon",earthquake,1.05,1.09,0.153,7,reviewed,uw,uw
2016-12-20T10:49:39.930Z,40.333,-124.643,23.93,2.94,md,35,252,0.273,0.11,nc,nc72741785,2017-02-11T11:41:58.654Z,"41km SW of Ferndale, California",earthquake,0.75,1.37,0.161,53,reviewed,nc,nc
2016-12-17T07:42:10.350Z,40.5133333,-126.8983333,9.62,2.94,ml,12,329,1.951,0.09,nc,nc72739955,2017-02-11T11:09:51.881Z,"223km W of Ferndale, California",earthquake,1.42,31.61,0.187,4,reviewed,nc,nc
2016-12-15T03:48:10.460Z,40.5121,-126.9514,11.97,4.3,mb,,202,1.993,0.97,us,us200080xc,2017-03-09T02:14:31.040Z,"227km W of Ferndale, California",earthquake,9,7.6,0.101,28,reviewed,us,us
2016-12-11T08:24:50.120Z,40.8593333,-124.4648333,24.09,2.76,md,34,232,0.2315,0.07,nc,nc72735725,2017-02-11T09:58:02.230Z,"25km WNW of Bayview, California",earthquake,0.5,0.55,0.124,40,reviewed,nc,nc
2016-12-10T21:36:56.600Z,40.2615,-124.7635,9.85,2.57,md,7,325,0.3712,0.03,nc,nc72735515,2017-02-11T09:54:37.989Z,"54km SW of Ferndale, California",earthquake,0.62,1.69,0.146,17,reviewed,nc,nc
2016-12-09T12:14:05.000Z,40.4853333,-126.3118333,9.62,2.91,ml,17,322,1.505,0.19,nc,nc72734975,2017-02-11T09:45:32.574Z,"173km W of Ferndale, California",earthquake,2.62,31.61,0.222,6,reviewed,nc,nc
2016-12-08T20:57:09.320Z,40.4449,-126.3024,9.78,3.3,ml,,258,1.499,0.9,us,us20007zpi,2017-03-03T07:06:09.040Z,"173km W of Ferndale, California",earthquake,6.1,11.7,0.137,5,reviewed,us,nc
2016-12-08T18:18:01.800Z,40.3998,-126.425,10,3.3,ml,,263,1.595,0.87,us,us20007zpp,2017-03-03T07:06:09.040Z,"184km W of Ferndale, California",earthquake,8.1,2,0.262,6,reviewed,us,nc
2016-12-08T18:08:02.350Z,40.4177,-126.3537,10.48,3.4,ml,,255,1.53,0.96,us,us20007z8p,2017-03-03T07:06:09.040Z,"178km W of Ferndale, California",earthquake,7.5,13.1,0.057,41,reviewed,us,us
2016-12-08T16:32:46.520Z,40.4292,-126.3674,3.33,4.7,mwr,,191,1.549,0.99,us,us20007z7b,2017-03-18T00:08:22.218Z,"179km W of Ferndale, California",earthquake,6.3,5,0.053,34,reviewed,us,us
2016-12-08T16:24:08.640Z,40.3076667,-124.4055,20.46,2.51,md,15,294,0.09369,0.11,nc,nc72734665,2017-02-11T09:39:35.476Z,"32km SSW of Ferndale, California",earthquake,2.5,0.34,0.131,28,reviewed,nc,nc
2016-12-08T16:23:44.640Z,40.4184,-126.5432,17.94,3.3,ml,,257,1.684,1.25,us,us20007z79,2017-03-03T07:06:08.040Z,"194km W of Ferndale, California",earthquake,9.1,13.3,0.049,54,reviewed,us,us
2016-12-08T15:53:09.830Z,40.3795,-126.4025,4.34,2.91,md,19,322,1.577,0.29,nc,nc72734660,2017-02-11T09:39:29.541Z,"182km W of Ferndale, California",earthquake,14.19,11.46,0.167,14,reviewed,nc,nc
2016-12-08T14:49:45.910Z,40.4535,-126.1936,8.45,6.6,mww,,55,1.405,1.11,us,us20007z6r,2019-06-23T05:05:55.304Z,"164km W of Ferndale, California",earthquake,6.1,2.4,,,reviewed,us,us
2016-12-06T17:07:28.320Z,41.4364,-126.3567,10,4.3,mwr,,162,1.758,1.21,us,us10007f7c,2017-03-03T07:06:05.040Z,"183km W of Crescent City, California",earthquake,6,1.9,0.052,35,reviewed,us,us
2016-12-05T21:29:55.890Z,41.0643333,-125.2865,22.44,2.78,md,35,259,0.9306,0.19,nc,nc72733460,2017-04-28T05:55:12.291Z,"98km WNW of Eureka, California",earthquake,2.52,6.83,0.22,28,reviewed,nc,nc
2016-12-05T18:33:15.480Z,40.2785,-124.386,22.1,4.35,mw,29,220,0.08829,0.13,nc,nc72733405,2018-01-25T16:57:48.091Z,"34km SW of Rio Dell, California",earthquake,0.7,0.22,,5,reviewed,nc,nc
2016-12-03T13:23:53.210Z,40.4566667,-124.5168333,29.6,2.92,md,22,251,0.1378,0.12,nc,nc72732465,2017-02-11T09:06:48.388Z,"25km WSW of Ferndale, California",earthquake,1.45,0.7,0.148,48,reviewed,nc,nc
2016-12-02T21:39:00.610Z,40.6243333,-124.4765,28.58,2.95,md,28,238,0.1225,0.11,nc,nc72732090,2017-03-03T07:05:59.040Z,"18km WNW of Ferndale, California",earthquake,0.67,0.4,0.165,43,reviewed,nc,nc
2016-11-26T04:12:47.860Z,41.8441,-125.8857,9.44,3,ml,,261,1.29,0.59,us,us10007d0y,2017-02-23T00:11:48.040Z,"134km W of Brookings, Oregon",earthquake,6.7,9.7,0.066,30,reviewed,us,us
2016-11-25T22:46:52.800Z,40.5498333,-124.766,3.62,2.56,md,21,262,0.3351,0.23,nc,nc72729510,2017-02-11T08:18:06.369Z,"42km W of Ferndale, California",earthquake,2.38,2.33,0.14,14,reviewed,nc,nc
2016-11-24T18:52:45.590Z,40.455,-125.9476667,10.35,3.84,ml,35,275,1.217,0.2,nc,nc72729085,2017-02-15T23:21:39.040Z,"143km W of Ferndale, California",earthquake,5.51,5.62,0.112,5,reviewed,nc,nc
2016-11-16T07:21:05.740Z,40.6401,-127.1228,9.54,3.2,md,,263,2.128,0.97,us,us100079t0,2017-02-11T07:23:47.020Z,"242km W of Ferndale, California",earthquake,10.7,8.3,0.19,27,reviewed,us,nc
2016-11-16T05:06:53.610Z,40.7005,-127.1354,12.59,3.2,ml,,266,2.142,0.66,us,us100078nr,2017-02-11T07:23:36.455Z,"243km W of Ferndale, California",earthquake,11.2,10.1,0.066,30,reviewed,us,us
2016-11-15T17:46:28.250Z,40.5081667,-124.2121667,20.82,3.11,ml,19,69,0.06396,0.13,nc,nc72725765,2017-03-18T00:06:50.984Z,"8km SSE of Ferndale, California",earthquake,0.47,0.38,0.299,19,reviewed,nc,nc
2016-11-15T12:15:33.840Z,40.5088333,-125.162,3.5,2.6,md,17,321,0.6288,0.27,nc,nc72725650,2017-02-11T07:18:27.964Z,"76km W of Ferndale, California",earthquake,3.85,2.93,0.166,17,reviewed,nc,nc
2016-11-14T00:22:38.750Z,40.4038333,-124.49,25.38,2.95,ml,25,250,0.1369,0.16,nc,nc72724660,2017-02-11T07:04:18.392Z,"27km SW of Ferndale, California",earthquake,0.69,0.82,0.19,14,reviewed,nc,nc
2016-11-11T19:11:37.500Z,40.2805,-126.1148333,9.62,2.85,md,9,345,1.37,0.06,nc,nc72723735,2017-02-11T06:51:55.505Z,"160km WSW of Ferndale, California",earthquake,3,31.61,0.171,13,reviewed,nc,nc
2016-11-09T04:39:43.230Z,41.7581667,-124.4556667,27.53,2.52,ml,6,301,0.3406,0.23,uw,uw61214557,2016-11-09T21:46:12.866Z,"21km W of Crescent City, California",earthquake,1.92,3.58,0.224,5,reviewed,uw,uw
2016-11-02T21:14:16.880Z,40.4608333,-124.4223333,25.98,2.55,md,18,234,0.06667,0.08,nc,nc72719500,2017-02-11T05:48:56.701Z,"18km SW of Ferndale, California",earthquake,0.5,0.52,0.16,29,reviewed,nc,nc
2016-11-02T10:20:10.260Z,40.3686667,-124.2211667,30.7,2.92,md,20,94,0.06757,0.13,nc,nc72719310,2017-02-11T05:45:50.870Z,"17km SW of Rio Dell, California",earthquake,0.53,0.72,0.111,40,reviewed,nc,nc
2016-10-27T06:37:23.630Z,40.3461667,-124.5465,23.97,4.11,mw,37,233,0.1991,0.17,nc,nc72716540,2017-03-18T00:04:45.901Z,"35km SW of Ferndale, California",earthquake,0.6,0.48,,4,reviewed,nc,nc
2016-10-16T06:32:51.860Z,40.3025,-124.6605,18.41,2.65,md,27,239,0.2883,0.24,nc,nc72713101,2017-02-11T03:47:34.132Z,"45km SW of Ferndale, California",earthquake,1.11,1.07,0.1,19,reviewed,nc,nc
2016-10-15T19:40:40.540Z,40.4738333,-124.2318333,19.97,2.53,md,16,77,0.08018,0.06,nc,nc72712921,2017-02-11T03:44:39.078Z,"11km WSW of Rio Dell, California",earthquake,0.38,0.52,0.139,11,reviewed,nc,nc
2016-10-01T23:51:28.720Z,40.6763333,-124.2548333,27.4,2.52,md,25,167,0.04144,0.1,nc,nc72706051,2017-02-11T02:13:40.610Z,"7km SW of Humboldt Hill, California",earthquake,0.72,0.73,0.182,30,reviewed,nc,nc
2016-10-01T11:15:00.910Z,40.291,-124.46,16.03,2.51,md,24,246,0.1378,0.27,nc,nc72705836,2017-02-11T02:10:59.215Z,"35km SSW of Ferndale, California",earthquake,1.12,0.68,0.094,25,reviewed,nc,nc
2016-09-29T14:13:00.530Z,40.2815,-124.5656667,19.3,2.79,md,22,263,0.2189,0.1,nc,nc72704526,2017-02-11T02:01:06.810Z,"41km SW of Ferndale, California",earthquake,1.98,0.7,0.239,29,reviewed,nc,nc
2016-09-28T05:20:45.150Z,40.3361667,-124.7535,18.48,2.74,md,28,241,0.3468,0.13,nc,nc72703781,2017-02-11T01:53:44.546Z,"49km WSW of Ferndale, California",earthquake,1.01,0.87,0.189,31,reviewed,nc,nc
2016-09-27T10:25:45.230Z,41.8124,-126.9099,10,2.8,ml,,272,2.039,1.16,us,us10006t4b,2016-12-14T03:17:53.040Z,"216km WSW of Gold Beach, Oregon",earthquake,6.5,2,0.052,48,reviewed,us,us
2016-09-25T09:50:51.190Z,41.8519,-126.0759,15.77,4.6,mb,,191,1.424,1.34,us,us10006sj1,2017-02-11T01:35:43.850Z,"150km W of Brookings, Oregon",earthquake,6.7,6.5,0.097,32,reviewed,us,us
2016-09-25T07:42:07.130Z,41.8298333,-126.4246667,22.99,2.93,ml,22,282,1.68,0.14,nc,nc72702236,2017-02-11T01:34:42.849Z,"177km WSW of Gold Beach, Oregon",earthquake,3.77,31.61,0.159,11,reviewed,nc,nc
2016-09-25T05:01:50.050Z,41.8428,-126.1354,10,4.9,mww,,163,1.465,0.82,us,us10006shx,2017-02-11T01:33:14.310Z,"154km WSW of Gold Beach, Oregon",earthquake,5.7,1.9,,,reviewed,us,us
2016-09-25T00:10:00.730Z,40.403,-125.9491667,25.04,2.91,ml,21,285,1.273,0.25,nc,nc72702061,2017-02-11T01:31:59.579Z,"144km W of Ferndale, California",earthquake,1.88,20.35,0.122,7,reviewed,nc,nc
2016-09-22T10:03:41.750Z,40.2926667,-124.4725,20.75,2.83,md,25,248,0.1468,0.2,nc,nc72700701,2017-02-11T01:16:58.567Z,"36km SSW of Ferndale, California",earthquake,1.2,0.43,0.139,46,reviewed,nc,nc
2016-09-21T05:02:47.810Z,40.6573333,-125.2926667,26.29,2.59,ml,37,262,0.7495,0.19,nc,nc72699991,2017-02-11T01:10:09.159Z,"87km W of Ferndale, California",earthquake,1.17,14.67,0.124,10,reviewed,nc,nc
2016-09-16T01:48:48.920Z,40.3791667,-124.9655,3.24,3,ml,61,234,0.4883,0.27,nc,nc72696581,2017-02-11T00:34:06.290Z,"63km WSW of Ferndale, California",earthquake,0.69,1.14,0.148,18,reviewed,nc,nc
2016-09-12T19:17:26.220Z,41.8268333,-124.3836667,17.53,3.25,ml,9,211,0.1568,0.12,nc,nc72694531,2017-02-11T00:10:29.424Z,"17km WNW of Crescent City, California",earthquake,0.66,0.72,0.171,15,reviewed,nc,nc
2016-09-08T08:40:50.450Z,40.5148333,-124.1015,22.12,2.87,md,20,59,0.08198,0.07,nc,nc72691826,2017-02-10T23:36:54.550Z,"1km NNE of Rio Dell, California",earthquake,0.29,0.52,0.137,50,reviewed,nc,nc
2016-09-04T16:35:21.630Z,40.7776667,-124.2201667,23.81,2.77,md,22,177,0.04414,0.07,nc,nc72689911,2017-02-10T23:13:06.457Z,"3km W of Bayview, California",earthquake,0.35,0.27,0.116,39,reviewed,nc,nc
2016-09-03T03:27:57.250Z,40.3208333,-125.6876667,28.57,5.64,mw,21,313,1.041,0.28,nc,nc72689331,2017-03-18T00:02:38.459Z,"100km W of Ferndale, California",earthquake,3.32,31.61,,6,reviewed,nc,nc
2016-09-02T21:25:22.370Z,41.4923,-126.1941,11.12,3,ml,,243,1.636,1.07,us,us10006jsb,2017-02-10T23:02:13.707Z,"168km W of Crescent City, California",earthquake,8.2,9.4,0.129,12,reviewed,us,nc
2016-08-28T22:02:10.900Z,40.3483333,-125.2901667,22.95,2.7,md,19,284,0.7378,0.23,nc,nc72686721,2017-02-10T22:39:12.838Z,"90km WSW of Ferndale, California",earthquake,4.88,16.13,0.203,21,reviewed,nc,nc
2016-08-27T13:45:43.640Z,40.2906667,-124.4315,17.73,2.92,ml,20,241,0.1153,0.16,nc,nc72685956,2017-02-10T22:27:18.155Z,"34km SSW of Ferndale, California",earthquake,0.86,0.43,0.204,13,reviewed,nc,nc
2016-08-18T17:31:51.990Z,40.2936667,-124.5785,9.67,2.9,mh,12,286,0.2261,0.06,nc,nc72679606,2017-02-10T21:27:26.045Z,"41km SW of Ferndale, California",earthquake,0.54,0.89,,0,reviewed,nc,nc
2016-08-17T12:38:48.440Z,40.2963333,-124.499,19.91,2.67,md,22,242,0.1658,0.09,nc,nc72678786,2017-02-10T21:21:44.963Z,"36km SSW of Ferndale, California",earthquake,0.75,0.26,0.187,33,reviewed,nc,nc
2016-08-11T23:28:52.120Z,41.6399,-127.0412,9.48,3,ml,,245,2.177,0.76,us,us10006d4x,2016-10-26T03:10:26.040Z,"233km W of Brookings, Oregon",earthquake,10.4,9.1,0.049,54,reviewed,us,us
2016-08-09T18:02:52.330Z,40.391,-125.0896667,4.53,2.67,md,16,304,0.5802,0.26,nc,nc72672520,2017-02-10T20:14:11.055Z,"72km WSW of Ferndale, California",earthquake,1.65,1.12,0.138,20,reviewed,nc,nc
2016-08-06T05:13:14.910Z,40.6655,-125.3436667,18.48,3.17,ml,61,250,0.7622,0.19,nc,nc72671150,2017-02-10T19:55:36.489Z,"91km W of Ferndale, California",earthquake,1.59,3.16,0.19,22,reviewed,nc,nc
2016-07-27T23:22:24.910Z,40.2971667,-124.5011667,19.98,2.5,md,22,242,0.1676,0.09,nc,nc72667156,2017-02-10T18:19:46.284Z,"36km SSW of Ferndale, California",earthquake,1.08,0.29,0.1,25,reviewed,nc,nc
2016-07-26T03:04:38.140Z,40.3166667,-124.6455,17.79,2.86,md,37,232,0.2757,0.2,nc,nc72666376,2017-02-10T17:59:37.560Z,"43km SW of Ferndale, California",earthquake,0.75,0.53,0.218,42,reviewed,nc,nc
2016-07-20T03:04:59.580Z,40.4245,-125.9265,23.03,2.74,md,22,284,1.213,0.28,nc,nc72663661,2017-02-10T17:12:01.351Z,"141km W of Ferndale, California",earthquake,2.39,31.61,0.129,16,reviewed,nc,nc
2016-07-10T01:51:48.760Z,40.8068333,-126.97,4.57,2.81,md,11,341,2.028,0.12,nc,nc72659916,2017-02-10T16:07:28.774Z,"230km W of Ferndale, California",earthquake,9.71,8.01,0.055,7,reviewed,nc,nc
2016-07-01T16:49:49.820Z,40.388,-125.0601667,17.31,3.69,mw,57,237,0.5577,0.24,nc,nc72657351,2017-02-10T15:35:43.630Z,"70km WSW of Ferndale, California",earthquake,2.56,4.14,,8,reviewed,nc,nc
2016-06-30T14:25:12.920Z,40.4501667,-125.8178333,9.03,2.82,md,22,308,1.129,0.25,nc,nc72657056,2017-02-10T15:32:44.356Z,"132km W of Ferndale, California",earthquake,2.35,31.61,0.115,14,reviewed,nc,nc
2016-06-27T22:04:28.370Z,42.394,-124.4921667,21.07,2.89,ml,16,210,0.07558,0.35,uw,uw61159352,2016-08-31T03:08:20.040Z,"5km WSW of Gold Beach, Oregon",earthquake,1.23,0.67,0.157,33,reviewed,uw,uw
2016-06-24T05:09:49.970Z,42.005,-126.1879,10,3,ml,,241,1.474,1.1,us,us200066eh,2016-08-31T03:08:13.040Z,"152km WSW of Gold Beach, Oregon",earthquake,8.6,2,0.045,66,reviewed,us,us
2016-06-18T13:26:14.190Z,40.6485,-126.8238333,4.63,2.88,md,17,314,1.9,0.18,nc,nc72652641,2017-02-10T14:33:42.323Z,"216km W of Ferndale, California",earthquake,6.01,31.61,0.115,12,reviewed,nc,nc
2016-06-16T15:35:57.470Z,40.7555,-124.4308333,28.97,2.76,md,25,216,0.1838,0.09,nc,nc72651961,2017-02-10T14:23:28.013Z,"20km W of Humboldt Hill, California",earthquake,0.44,0.36,0.166,31,reviewed,nc,nc
2016-06-13T16:36:57.790Z,41.979,-126.0527,10.17,2.8,ml,,233,1.379,0.72,us,us200065iw,2016-08-25T01:22:54.040Z,"142km WSW of Gold Beach, Oregon",earthquake,8.7,8.9,0.045,64,reviewed,us,us
2016-06-13T16:26:48.770Z,41.9949,-125.9695,10,3.2,ml,,249,1.315,0.44,us,us2000643d,2016-08-25T01:22:54.040Z,"135km WSW of Gold Beach, Oregon",earthquake,4.7,2,0.045,64,reviewed,us,us
2016-06-13T14:27:43.960Z,42.0045,-126.528,4.82,2.56,ml,17,311,1.63,0.67,uw,uw61167456,2016-08-01T17:50:17.660Z,"off the coast of Oregon",earthquake,3.57,31.61,0.176,3,reviewed,uw,uw
2016-06-12T02:21:50.370Z,40.4481667,-125.9006667,18.62,2.87,md,24,288,1.24,0.24,nc,nc72650196,2017-02-10T14:03:17.254Z,"139km W of Ferndale, California",earthquake,7.1,10.57,0.215,15,reviewed,nc,nc
